2021-04-12 08:54:42.177 [ INFO] [                                      com.example.blog.BlogApplication: 55] - Starting BlogApplication on DESKTOP-6F8VJ3F with PID 4288 (E:\allCode\java\blog_master\target\classes started by asus in E:\allCode\java\blog_master)
2021-04-12 08:54:42.193 [ INFO] [                                      com.example.blog.BlogApplication:651] - No active profile set, falling back to default profiles: default
2021-04-12 08:54:43.146 [ WARN] [tis.spring.mapper.ClassPathMapperScanner: 44] - No MyBatis mapper was found in '[com.example.api]' package. Please check your configuration.
2021-04-12 08:54:43.286 [ INFO] [trationDelegate$BeanPostProcessorChecker:335] - Bean 'org.springframework.ws.config.annotation.DelegatingWsConfiguration' of type [org.springframework.ws.config.annotation.DelegatingWsConfiguration$$EnhancerBySpringCGLIB$$bd65a4a9] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-12 08:54:43.349 [ INFO] [n.server.AnnotationActionEndpointMapping:236] - Supporting [WS-Addressing August 2004, WS-Addressing 1.0]
2021-04-12 08:54:43.708 [ INFO] [boot.web.embedded.tomcat.TomcatWebServer:108] - Tomcat initialized with port(s): 8088 (http)
2021-04-12 08:54:43.708 [ INFO] [g.apache.coyote.http11.Http11NioProtocol:173] - Initializing ProtocolHandler ["http-nio-8088"]
2021-04-12 08:54:43.708 [ INFO] [                              org.apache.catalina.core.StandardService:173] - Starting service [Tomcat]
2021-04-12 08:54:43.708 [ INFO] [                               org.apache.catalina.core.StandardEngine:173] - Starting Servlet engine: [Apache Tomcat/9.0.35]
2021-04-12 08:54:43.817 [ INFO] [na.core.Container.[Tomcat].[localhos.[/]:173] - Initializing Spring embedded WebApplicationContext
2021-04-12 08:54:43.817 [ INFO] [                               org.springfra.web.context.ContextLoader:284] - Root WebApplicationContext: initialization completed in 1577 ms
2021-04-12 08:54:44.411 [ INFO] [pertySourcedRequestMappingHandlerMapping: 69] - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2021-04-12 08:54:44.473 [ INFO] [hedulin.concurren.ThreadPoolTaskExecutor:181] - Initializing ExecutorService 'applicationTaskExecutor'
2021-04-12 08:54:44.676 [ INFO] [g.apache.coyote.http11.Http11NioProtocol:173] - Starting ProtocolHandler ["http-nio-8088"]
2021-04-12 08:54:44.692 [ INFO] [boot.web.embedded.tomcat.TomcatWebServer:220] - Tomcat started on port(s): 8088 (http) with context path ''
2021-04-12 08:54:44.708 [ INFO] [plugins.DocumentationPluginsBootstrapper:160] - Context refreshed
2021-04-12 08:54:44.723 [ INFO] [plugins.DocumentationPluginsBootstrapper:163] - Found 1 custom documentation plugin(s)
2021-04-12 08:54:44.739 [ INFO] [.web.scanners.ApiListingReferenceScanner: 41] - Scanning for api listing references
2021-04-12 08:54:45.083 [ INFO] [                                      com.example.blog.BlogApplication: 61] - Started BlogApplication in 3.436 seconds (JVM running for 5.215)
2021-04-12 08:55:25.321 [ INFO] [na.core.Container.[Tomcat].[localhos.[/]:173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-04-12 08:55:25.322 [ INFO] [.springfra.web.servlet.DispatcherServlet:525] - Initializing Servlet 'dispatcherServlet'
2021-04-12 08:55:25.334 [ INFO] [.springfra.web.servlet.DispatcherServlet:547] - Completed initialization in 12 ms
2021-04-12 08:55:25.695 [ WARN] [che.catalina.util.SessionIdGeneratorBase:173] - Creation of SecureRandom instance for session ID generation using [SHA1PRNG] took [255] milliseconds.
2021-04-12 08:55:25.718 [ INFO] [                                    com.zaxxer.hikari.HikariDataSource:110] - HikariPool-1 - Starting...
2021-04-12 08:55:36.108 [ INFO] [                                    com.zaxxer.hikari.HikariDataSource:123] - HikariPool-1 - Start completed.
2021-04-12 15:12:44.078 [ INFO] [                                            com.example.api.ArticleApi: 55] - 获取文章的发布时间线,有权限验证   调用方法[getArticleTimeCount]
2021-04-12 15:12:44.156 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:12:44.287 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:12:44.557 [ INFO] [                                             com.example.api.LookedApi: 55] - 获取浏览的时间线   调用方法[getLookedTimeCount]
2021-04-12 15:13:32.604 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:32.846 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:32.904 [ INFO] [                                              com.example.api.DraftApi: 55] - 获取草稿的时间线，有权限要求   调用方法[getTimeCount]
2021-04-12 15:13:33.138 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:33.375 [ INFO] [                                            com.example.api.TouristApi: 55] - 获取游客注册时间线   调用方法[getTouristTimeCount]
2021-04-12 15:13:33.465 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:33.850 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:33.897 [ INFO] [                                            com.example.api.ArticleApi: 55] - 获取文章的发布时间线,有权限验证   调用方法[getArticleTimeCount]
2021-04-12 15:13:34.367 [ INFO] [                                             com.example.api.LookedApi: 55] - 获取浏览的时间线   调用方法[getLookedTimeCount]
2021-04-12 15:13:34.370 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:38.574 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:38.952 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:39.177 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:39.220 [ INFO] [                                              com.example.api.DraftApi: 55] - 获取草稿的时间线，有权限要求   调用方法[getTimeCount]
2021-04-12 15:13:39.450 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:39.538 [ INFO] [                                            com.example.api.TouristApi: 55] - 获取游客注册时间线   调用方法[getTouristTimeCount]
2021-04-12 15:13:39.722 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:40.120 [ INFO] [                                            com.example.api.ArticleApi: 55] - 获取文章的发布时间线,有权限验证   调用方法[getArticleTimeCount]
2021-04-12 15:13:40.584 [ INFO] [                                             com.example.api.LookedApi: 55] - 获取浏览的时间线   调用方法[getLookedTimeCount]
2021-04-12 15:13:40.631 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:40.654 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:44.520 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:45.300 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:45.567 [ INFO] [                                              com.example.api.DraftApi: 55] - 获取草稿的时间线，有权限要求   调用方法[getTimeCount]
2021-04-12 15:13:46.100 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:46.120 [ INFO] [                                            com.example.api.TouristApi: 55] - 获取游客注册时间线   调用方法[getTouristTimeCount]
2021-04-12 15:13:46.280 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:46.679 [ INFO] [                                            com.example.api.ArticleApi: 55] - 获取文章的发布时间线,有权限验证   调用方法[getArticleTimeCount]
2021-04-12 15:13:46.860 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:47.240 [ INFO] [                                             com.example.api.LookedApi: 55] - 获取浏览的时间线   调用方法[getLookedTimeCount]
2021-04-12 15:13:50.778 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:51.560 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:51.828 [ INFO] [                                            com.example.api.CommentApi: 55] - 分页获取所有评论，需要权限   调用方法[getAllComments]
2021-04-12 15:13:51.886 [ INFO] [                                            com.example.api.CommentApi: 55] - 获取所有评论的数量   调用方法[getAllCommentsPage]
2021-04-12 15:13:52.655 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:56.789 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:59.498 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:13:59.800 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:14:34.845 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:14:35.356 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:17:58.203 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:17:58.517 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:18:05.140 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:18:05.478 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:18:10.063 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:18:11.157 [ INFO] [                                            com.example.api.CommentApi: 55] - 获取所有评论的数量   调用方法[getAllCommentsPage]
2021-04-12 15:18:11.163 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:18:11.173 [ INFO] [                                            com.example.api.CommentApi: 55] - 分页获取所有评论，需要权限   调用方法[getAllComments]
2021-04-12 15:22:43.702 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:22:59.395 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:23:00.550 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:31:28.141 [ INFO] [                                      com.example.blog.BlogApplication: 55] - Starting BlogApplication on DESKTOP-6F8VJ3F with PID 3660 (E:\allCode\java\blog_master\target\classes started by asus in E:\allCode\java\blog_master)
2021-04-12 15:31:28.152 [ INFO] [                                      com.example.blog.BlogApplication:651] - No active profile set, falling back to default profiles: default
2021-04-12 15:31:29.083 [ WARN] [tis.spring.mapper.ClassPathMapperScanner: 44] - No MyBatis mapper was found in '[com.example.api]' package. Please check your configuration.
2021-04-12 15:31:29.239 [ INFO] [trationDelegate$BeanPostProcessorChecker:335] - Bean 'org.springframework.ws.config.annotation.DelegatingWsConfiguration' of type [org.springframework.ws.config.annotation.DelegatingWsConfiguration$$EnhancerBySpringCGLIB$$47e56630] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-12 15:31:29.285 [ INFO] [n.server.AnnotationActionEndpointMapping:236] - Supporting [WS-Addressing August 2004, WS-Addressing 1.0]
2021-04-12 15:31:29.654 [ INFO] [boot.web.embedded.tomcat.TomcatWebServer:108] - Tomcat initialized with port(s): 8088 (http)
2021-04-12 15:31:29.663 [ INFO] [g.apache.coyote.http11.Http11NioProtocol:173] - Initializing ProtocolHandler ["http-nio-8088"]
2021-04-12 15:31:29.664 [ INFO] [                              org.apache.catalina.core.StandardService:173] - Starting service [Tomcat]
2021-04-12 15:31:29.665 [ INFO] [                               org.apache.catalina.core.StandardEngine:173] - Starting Servlet engine: [Apache Tomcat/9.0.35]
2021-04-12 15:31:29.778 [ INFO] [na.core.Container.[Tomcat].[localhos.[/]:173] - Initializing Spring embedded WebApplicationContext
2021-04-12 15:31:29.779 [ INFO] [                               org.springfra.web.context.ContextLoader:284] - Root WebApplicationContext: initialization completed in 1585 ms
2021-04-12 15:31:30.408 [ INFO] [pertySourcedRequestMappingHandlerMapping: 69] - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2021-04-12 15:31:30.490 [ INFO] [hedulin.concurren.ThreadPoolTaskExecutor:181] - Initializing ExecutorService 'applicationTaskExecutor'
2021-04-12 15:31:30.736 [ INFO] [g.apache.coyote.http11.Http11NioProtocol:173] - Starting ProtocolHandler ["http-nio-8088"]
2021-04-12 15:31:30.759 [ INFO] [boot.web.embedded.tomcat.TomcatWebServer:220] - Tomcat started on port(s): 8088 (http) with context path ''
2021-04-12 15:31:30.760 [ INFO] [plugins.DocumentationPluginsBootstrapper:160] - Context refreshed
2021-04-12 15:31:30.777 [ INFO] [plugins.DocumentationPluginsBootstrapper:163] - Found 1 custom documentation plugin(s)
2021-04-12 15:31:30.806 [ INFO] [.web.scanners.ApiListingReferenceScanner: 41] - Scanning for api listing references
2021-04-12 15:31:31.196 [ INFO] [                                      com.example.blog.BlogApplication: 61] - Started BlogApplication in 3.505 seconds (JVM running for 5.233)
2021-04-12 15:37:06.976 [ INFO] [na.core.Container.[Tomcat].[localhos.[/]:173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-04-12 15:37:06.977 [ INFO] [.springfra.web.servlet.DispatcherServlet:525] - Initializing Servlet 'dispatcherServlet'
2021-04-12 15:37:06.989 [ INFO] [.springfra.web.servlet.DispatcherServlet:547] - Completed initialization in 11 ms
2021-04-12 15:37:07.431 [ WARN] [che.catalina.util.SessionIdGeneratorBase:173] - Creation of SecureRandom instance for session ID generation using [SHA1PRNG] took [333] milliseconds.
2021-04-12 15:37:07.456 [ INFO] [                                    com.zaxxer.hikari.HikariDataSource:110] - HikariPool-1 - Starting...
2021-04-12 15:37:08.165 [ INFO] [                                    com.zaxxer.hikari.HikariDataSource:123] - HikariPool-1 - Start completed.
2021-04-12 15:37:08.259 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:37:08.529 [ WARN] [.support.DefaultHandlerExceptionResolver:199] - Resolved [org.springframework.web.bind.MissingServletRequestParameterException: Required int parameter 'page' is not present]
2021-04-12 15:37:08.917 [ INFO] [                                               com.example.api.UserApi: 55] - 使用cookie登录   调用方法[cookieLogin]
2021-04-12 15:37:08.980 [ERROR] [omcat].[localhos.[/].[dispatcherServlet]:175] - Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed; nested exception is org.springframework.jdbc.BadSqlGrammarException: 
### Error querying database.  Cause: java.sql.SQLSyntaxErrorException: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'null,null' at line 1
### The error may exist in com/example/mapping/ConfigMapping.java (best guess)
### The error may involve defaultParameterMap
### The error occurred while setting parameters
### SQL: select count(*) from config limit ?,?
### Cause: java.sql.SQLSyntaxErrorException: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'null,null' at line 1
; bad SQL grammar []; nested exception is java.sql.SQLSyntaxErrorException: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'null,null' at line 1] with root cause
java.sql.SQLSyntaxErrorException: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'null,null' at line 1
	at com.mysql.cj.jdbc.exceptions.SQLError.createSQLException(SQLError.java:120) ~[mysql-connector-java-8.0.20.jar:8.0.20]
	at com.mysql.cj.jdbc.exceptions.SQLError.createSQLException(SQLError.java:97) ~[mysql-connector-java-8.0.20.jar:8.0.20]
	at com.mysql.cj.jdbc.exceptions.SQLExceptionsMapping.translateException(SQLExceptionsMapping.java:122) ~[mysql-connector-java-8.0.20.jar:8.0.20]
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeInternal(ClientPreparedStatement.java:953) ~[mysql-connector-java-8.0.20.jar:8.0.20]
	at com.mysql.cj.jdbc.ClientPreparedStatement.execute(ClientPreparedStatement.java:370) ~[mysql-connector-java-8.0.20.jar:8.0.20]
	at com.zaxxer.hikari.pool.ProxyPreparedStatement.execute(ProxyPreparedStatement.java:44) ~[HikariCP-3.4.5.jar:?]
	at com.zaxxer.hikari.pool.HikariProxyPreparedStatement.execute(HikariProxyPreparedStatement.java) ~[HikariCP-3.4.5.jar:?]
	at org.apache.ibatis.executor.statement.PreparedStatementHandler.query(PreparedStatementHandler.java:64) ~[mybatis-3.5.4.jar:3.5.4]
	at org.apache.ibatis.executor.statement.RoutingStatementHandler.query(RoutingStatementHandler.java:79) ~[mybatis-3.5.4.jar:3.5.4]
	at org.apache.ibatis.executor.SimpleExecutor.doQuery(SimpleExecutor.java:63) ~[mybatis-3.5.4.jar:3.5.4]
	at org.apache.ibatis.executor.BaseExecutor.queryFromDatabase(BaseExecutor.java:324) ~[mybatis-3.5.4.jar:3.5.4]
	at org.apache.ibatis.executor.BaseExecutor.query(BaseExecutor.java:156) ~[mybatis-3.5.4.jar:3.5.4]
	at org.apache.ibatis.executor.CachingExecutor.query(CachingExecutor.java:109) ~[mybatis-3.5.4.jar:3.5.4]
	at org.apache.ibatis.executor.CachingExecutor.query(CachingExecutor.java:83) ~[mybatis-3.5.4.jar:3.5.4]
	at org.apache.ibatis.session.defaults.DefaultSqlSession.selectList(DefaultSqlSession.java:147) ~[mybatis-3.5.4.jar:3.5.4]
	at org.apache.ibatis.session.defaults.DefaultSqlSession.selectList(DefaultSqlSession.java:140) ~[mybatis-3.5.4.jar:3.5.4]
	at org.apache.ibatis.session.defaults.DefaultSqlSession.selectOne(DefaultSqlSession.java:76) ~[mybatis-3.5.4.jar:3.5.4]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[?:?]
	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:566) ~[?:?]
	at org.mybatis.spring.SqlSessionTemplate$SqlSessionInterceptor.invoke(SqlSessionTemplate.java:426) ~[mybatis-spring-2.0.4.jar:2.0.4]
	at com.sun.proxy.$Proxy93.selectOne(Unknown Source) ~[?:?]
	at org.mybatis.spring.SqlSessionTemplate.selectOne(SqlSessionTemplate.java:159) ~[mybatis-spring-2.0.4.jar:2.0.4]
	at org.apache.ibatis.binding.MapperMethod.execute(MapperMethod.java:87) ~[mybatis-3.5.4.jar:3.5.4]
	at org.apache.ibatis.binding.MapperProxy$PlainMethodInvoker.invoke(MapperProxy.java:144) ~[mybatis-3.5.4.jar:3.5.4]
	at org.apache.ibatis.binding.MapperProxy.invoke(MapperProxy.java:85) ~[mybatis-3.5.4.jar:3.5.4]
	at com.sun.proxy.$Proxy101.getConfigCount(Unknown Source) ~[?:?]
	at com.example.api.ConfigApi.getConfigCount(ConfigApi.java:56) ~[classes/:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[?:?]
	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:566) ~[?:?]
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:190) ~[spring-web-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:138) ~[spring-web-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:105) ~[spring-webmvc-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:879) ~[spring-webmvc-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:793) ~[spring-webmvc-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87) ~[spring-webmvc-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1040) ~[spring-webmvc-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:943) ~[spring-webmvc-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1006) ~[spring-webmvc-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.web.servlet.FrameworkServlet.doGet(FrameworkServlet.java:898) ~[spring-webmvc-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:634) ~[tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:883) ~[spring-webmvc-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:741) ~[tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:231) ~[tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166) ~[tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:53) ~[tomcat-embed-websocket-9.0.35.jar:9.0.35]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193) ~[tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166) ~[tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100) ~[spring-web-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119) ~[spring-web-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193) ~[tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166) ~[tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93) ~[spring-web-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119) ~[spring-web-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193) ~[tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166) ~[tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201) ~[spring-web-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119) ~[spring-web-5.2.6.RELEASE.jar:5.2.6.RELEASE]
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193) ~[tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166) ~[tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:202) [tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:96) [tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:541) [tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:139) [tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:92) [tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:74) [tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:343) [tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:373) [tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:65) [tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:868) [tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1590) [tomcat-embed-core-9.0.35.jar:9.0.35]
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49) [tomcat-embed-core-9.0.35.jar:9.0.35]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128) [?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628) [?:?]
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61) [tomcat-embed-core-9.0.35.jar:9.0.35]
	at java.lang.Thread.run(Thread.java:834) [?:?]
2021-04-12 15:38:12.341 [ INFO] [                                      com.example.blog.BlogApplication: 55] - Starting BlogApplication on DESKTOP-6F8VJ3F with PID 6660 (E:\allCode\java\blog_master\target\classes started by asus in E:\allCode\java\blog_master)
2021-04-12 15:38:12.352 [ INFO] [                                      com.example.blog.BlogApplication:651] - No active profile set, falling back to default profiles: default
2021-04-12 15:38:13.252 [ WARN] [tis.spring.mapper.ClassPathMapperScanner: 44] - No MyBatis mapper was found in '[com.example.api]' package. Please check your configuration.
2021-04-12 15:38:13.391 [ INFO] [trationDelegate$BeanPostProcessorChecker:335] - Bean 'org.springframework.ws.config.annotation.DelegatingWsConfiguration' of type [org.springframework.ws.config.annotation.DelegatingWsConfiguration$$EnhancerBySpringCGLIB$$e92e6692] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-12 15:38:13.440 [ INFO] [n.server.AnnotationActionEndpointMapping:236] - Supporting [WS-Addressing August 2004, WS-Addressing 1.0]
